payment_id,order_id,payment_method,payment_amount
PAY_04285,ORD_04285,UPI,287.12
PAY_04286,ORD_04286,UPI,169.94
PAY_04287,ORD_04287,UPI,215.71
PAY_04288,ORD_04288,Debit Card,117.25
PAY_04289,ORD_04289,UPI,224.26
PAY_04290,ORD_04290,UPI,270.69
PAY_04291,ORD_04291,UPI,153.58
PAY_04292,ORD_04292,Credit Card,506.38
PAY_04293,ORD_04293,UPI,130.41
PAY_04294,ORD_04294,Cash,235.56
PAY_04295,ORD_04295,UPI,322.85
PAY_04296,ORD_04296,Cash,201.02
PAY_04297,ORD_04297,UPI,195.8
PAY_04298,ORD_04298,UPI,121.07
PAY_04299,ORD_04299,Cash,419.68
PAY_04300,ORD_04300,UPI,180.3
PAY_04301,ORD_04301,Debit Card,279.56
PAY_04302,ORD_04302,Debit Card,293.25
PAY_04303,ORD_04303,UPI,141.77
PAY_04304,ORD_04304,Debit Card,185.66
PAY_04305,ORD_04305,UPI,415.58
PAY_04306,ORD_04306,Credit Card,107.48
PAY_04307,ORD_04307,UPI,627.09
PAY_04308,ORD_04308,UPI,143.95
PAY_04309,ORD_04309,Debit Card,118.0
PAY_04310,ORD_04310,Credit Card,212.09
PAY_04311,ORD_04311,UPI,661.14
PAY_04312,ORD_04312,UPI,115.17
PAY_04313,ORD_04313,UPI,197.82
PAY_04314,ORD_04314,Debit Card,274.06
PAY_04315,ORD_04315,Cash,211.68
PAY_04316,ORD_04316,Debit Card,251.26
PAY_04317,ORD_04317,UPI,142.91
PAY_04318,ORD_04318,UPI,135.91
PAY_04319,ORD_04319,Credit Card,196.77
PAY_04320,ORD_04320,Credit Card,121.1
PAY_04321,ORD_04321,Credit Card,215.45
PAY_04322,ORD_04322,Debit Card,164.48
PAY_04323,ORD_04323,UPI,162.81
PAY_04324,ORD_04324,UPI,248.67
PAY_04325,ORD_04325,Cash,115.6
PAY_04326,ORD_04326,Debit Card,189.44
PAY_04327,ORD_04327,Debit Card,729.38
PAY_04328,ORD_04328,UPI,124.27
PAY_04329,ORD_04329,Credit Card,405.77
PAY_04330,ORD_04330,Debit Card,211.45
PAY_04331,ORD_04331,Credit Card,147.91
PAY_04332,ORD_04332,Debit Card,118.49
PAY_04333,ORD_04333,Credit Card,213.42
PAY_04334,ORD_04334,Cash,425.25
PAY_04335,ORD_04335,UPI,160.82
PAY_04336,ORD_04336,UPI,195.13
PAY_04337,ORD_04337,UPI,352.64
PAY_04338,ORD_04338,Cash,231.23
PAY_04339,ORD_04339,UPI,115.28
PAY_04340,ORD_04340,UPI,224.8
PAY_04341,ORD_04341,UPI,469.91
PAY_04342,ORD_04342,UPI,195.69
PAY_04343,ORD_04343,UPI,118.66
PAY_04344,ORD_04344,Cash,247.6
PAY_04345,ORD_04345,UPI,174.98
PAY_04346,ORD_04346,UPI,111.72
PAY_04347,ORD_04347,Credit Card,121.96
PAY_04348,ORD_04348,Credit Card,351.77
PAY_04349,ORD_04349,Cash,146.04
PAY_04350,ORD_04350,Debit Card,131.07
PAY_04351,ORD_04351,UPI,216.81
PAY_04352,ORD_04352,Cash,148.77
PAY_04353,ORD_04353,Debit Card,218.11
PAY_04354,ORD_04354,UPI,172.73
PAY_04355,ORD_04355,UPI,118.94
PAY_04356,ORD_04356,Cash,161.29
PAY_04357,ORD_04357,UPI,273.23
PAY_04358,ORD_04358,UPI,208.48
PAY_04359,ORD_04359,UPI,193.94
PAY_04360,ORD_04360,Credit Card,573.99
PAY_04361,ORD_04361,UPI,319.47
PAY_04362,ORD_04362,UPI,329.37
PAY_04363,ORD_04363,UPI,186.93
PAY_04364,ORD_04364,UPI,252.16
PAY_04365,ORD_04365,Credit Card,175.16
PAY_04366,ORD_04366,UPI,297.54
PAY_04367,ORD_04367,UPI,195.89
PAY_04368,ORD_04368,UPI,243.0
PAY_04369,ORD_04369,Credit Card,224.25
PAY_04370,ORD_04370,Credit Card,202.27
PAY_04371,ORD_04371,Cash,962.33
PAY_04372,ORD_04372,UPI,145.77
PAY_04373,ORD_04373,Cash,158.35
PAY_04374,ORD_04374,UPI,280.35
PAY_04375,ORD_04375,Debit Card,145.14
PAY_04376,ORD_04376,Debit Card,168.8
PAY_04377,ORD_04377,Cash,112.28
PAY_04378,ORD_04378,UPI,255.93
PAY_04379,ORD_04379,UPI,285.42
PAY_04380,ORD_04380,UPI,166.59
PAY_04381,ORD_04381,Credit Card,302.6
PAY_04382,ORD_04382,Credit Card,122.45
PAY_04383,ORD_04383,Credit Card,138.79
PAY_04384,ORD_04384,UPI,192.16
PAY_04385,ORD_04385,Credit Card,116.31
PAY_04386,ORD_04386,UPI,117.06
PAY_04387,ORD_04387,Debit Card,167.54
PAY_04388,ORD_04388,Cash,300.26
PAY_04389,ORD_04389,Debit Card,415.32
PAY_04390,ORD_04390,Credit Card,161.42
PAY_04391,ORD_04391,UPI,323.05
PAY_04392,ORD_04392,UPI,270.73
PAY_04393,ORD_04393,UPI,414.52
PAY_04394,ORD_04394,Cash,175.44
PAY_04395,ORD_04395,UPI,118.5
PAY_04396,ORD_04396,Debit Card,208.19
PAY_04397,ORD_04397,UPI,124.76
PAY_04398,ORD_04398,Credit Card,142.09
PAY_04399,ORD_04399,Debit Card,182.93
PAY_04400,ORD_04400,Credit Card,154.67
PAY_04401,ORD_04401,Debit Card,221.99
PAY_04402,ORD_04402,Debit Card,301.92
PAY_04403,ORD_04403,UPI,169.89
PAY_04404,ORD_04404,Debit Card,240.36
PAY_04405,ORD_04405,UPI,220.18
PAY_04406,ORD_04406,UPI,321.02
PAY_04407,ORD_04407,Credit Card,185.91
PAY_04408,ORD_04408,UPI,205.19
PAY_04409,ORD_04409,Credit Card,169.31
PAY_04410,ORD_04410,UPI,188.49
PAY_04411,ORD_04411,UPI,138.98
PAY_04412,ORD_04412,Credit Card,127.26
PAY_04413,ORD_04413,UPI,297.28
PAY_04414,ORD_04414,Debit Card,123.79
PAY_04415,ORD_04415,UPI,186.97
PAY_04416,ORD_04416,UPI,358.61
PAY_04417,ORD_04417,Cash,178.93
PAY_04418,ORD_04418,UPI,308.95
PAY_04419,ORD_04419,UPI,155.58
PAY_04420,ORD_04420,Debit Card,124.82
PAY_04421,ORD_04421,Cash,119.27
PAY_04422,ORD_04422,UPI,440.4
PAY_04423,ORD_04423,Debit Card,113.97
PAY_04424,ORD_04424,UPI,321.65
PAY_04425,ORD_04425,UPI,118.51
PAY_04426,ORD_04426,Credit Card,419.02
PAY_04427,ORD_04427,Debit Card,704.53
PAY_04428,ORD_04428,UPI,110.25
PAY_04429,ORD_04429,Credit Card,127.66
PAY_04430,ORD_04430,UPI,304.45
PAY_04431,ORD_04431,Debit Card,283.52
PAY_04432,ORD_04432,UPI,308.12
PAY_04433,ORD_04433,UPI,160.71
PAY_04434,ORD_04434,Cash,566.43
PAY_04435,ORD_04435,Debit Card,228.76
PAY_04436,ORD_04436,Credit Card,108.61
PAY_04437,ORD_04437,UPI,188.83
PAY_04438,ORD_04438,Credit Card,119.24
PAY_04439,ORD_04439,Cash,499.86
PAY_04440,ORD_04440,Credit Card,143.92
PAY_04441,ORD_04441,UPI,278.65
PAY_04442,ORD_04442,Cash,153.51
PAY_04443,ORD_04443,Debit Card,136.1
PAY_04444,ORD_04444,Credit Card,125.95
PAY_04445,ORD_04445,Debit Card,279.0
PAY_04446,ORD_04446,UPI,423.69
PAY_04447,ORD_04447,UPI,123.74
PAY_04448,ORD_04448,UPI,123.6
PAY_04449,ORD_04449,Debit Card,327.11
PAY_04450,ORD_04450,Cash,131.45
PAY_04451,ORD_04451,Cash,372.48
PAY_04452,ORD_04452,Credit Card,128.5
PAY_04453,ORD_04453,Credit Card,116.85
PAY_04454,ORD_04454,Cash,215.58
PAY_04455,ORD_04455,Debit Card,112.61
PAY_04456,ORD_04456,UPI,150.06
PAY_04457,ORD_04457,UPI,249.34
PAY_04458,ORD_04458,Cash,130.86
PAY_04459,ORD_04459,UPI,495.21
PAY_04460,ORD_04460,UPI,218.38
PAY_04461,ORD_04461,Debit Card,119.52
PAY_04462,ORD_04462,Debit Card,128.14
PAY_04463,ORD_04463,UPI,346.12
PAY_04464,ORD_04464,UPI,289.99
PAY_04465,ORD_04465,Debit Card,418.65
PAY_04466,ORD_04466,UPI,154.5
PAY_04467,ORD_04467,Cash,224.64
PAY_04468,ORD_04468,UPI,243.36
PAY_04469,ORD_04469,UPI,299.72
PAY_04470,ORD_04470,Debit Card,364.51
PAY_04471,ORD_04471,UPI,135.82
PAY_04472,ORD_04472,UPI,181.19
PAY_04473,ORD_04473,Debit Card,150.87
PAY_04474,ORD_04474,Credit Card,207.37
PAY_04475,ORD_04475,UPI,300.01
PAY_04476,ORD_04476,Debit Card,107.09
PAY_04477,ORD_04477,Debit Card,346.58
PAY_04478,ORD_04478,Debit Card,115.52
PAY_04479,ORD_04479,UPI,186.3
PAY_04480,ORD_04480,Credit Card,404.12
PAY_04481,ORD_04481,Credit Card,258.63
PAY_04482,ORD_04482,UPI,244.45
PAY_04483,ORD_04483,Credit Card,120.72
PAY_04484,ORD_04484,UPI,120.46
PAY_04485,ORD_04485,UPI,356.92
PAY_04486,ORD_04486,UPI,145.22
PAY_04487,ORD_04487,Credit Card,163.78
PAY_04488,ORD_04488,UPI,329.72
PAY_04489,ORD_04489,Debit Card,126.52
PAY_04490,ORD_04490,UPI,226.85
PAY_04491,ORD_04491,Debit Card,224.15
PAY_04492,ORD_04492,UPI,214.94
PAY_04493,ORD_04493,UPI,159.4
PAY_04494,ORD_04494,Credit Card,159.76
PAY_04495,ORD_04495,UPI,116.53
PAY_04496,ORD_04496,Debit Card,274.0
PAY_04497,ORD_04497,Cash,149.39
PAY_04498,ORD_04498,UPI,378.9
PAY_04499,ORD_04499,UPI,192.38
PAY_04500,ORD_04500,UPI,113.32
PAY_04501,ORD_04501,Cash,183.4
PAY_04502,ORD_04502,Credit Card,158.97
PAY_04503,ORD_04503,Debit Card,338.67
PAY_04504,ORD_04504,Debit Card,174.46
PAY_04505,ORD_04505,Cash,187.23
PAY_04506,ORD_04506,UPI,462.96
PAY_04507,ORD_04507,Credit Card,258.68
PAY_04508,ORD_04508,Debit Card,512.73
PAY_04509,ORD_04509,Debit Card,421.4
PAY_04510,ORD_04510,UPI,140.28
PAY_04511,ORD_04511,Debit Card,332.24
PAY_04512,ORD_04512,UPI,459.67
PAY_04513,ORD_04513,UPI,439.14
PAY_04514,ORD_04514,UPI,352.43
PAY_04515,ORD_04515,Debit Card,372.43
PAY_04516,ORD_04516,UPI,188.83
PAY_04517,ORD_04517,Cash,140.54
PAY_04518,ORD_04518,UPI,172.81
PAY_04519,ORD_04519,Debit Card,112.98
PAY_04520,ORD_04520,UPI,405.83
PAY_04521,ORD_04521,UPI,186.5
PAY_04522,ORD_04522,UPI,389.59
PAY_04523,ORD_04523,Debit Card,112.98
PAY_04524,ORD_04524,UPI,353.64
PAY_04525,ORD_04525,Debit Card,156.42
PAY_04526,ORD_04526,Debit Card,121.64
PAY_04527,ORD_04527,UPI,521.41
PAY_04528,ORD_04528,Credit Card,349.65
PAY_04529,ORD_04529,UPI,239.51
PAY_04530,ORD_04530,UPI,222.97
PAY_04531,ORD_04531,Credit Card,264.03
PAY_04532,ORD_04532,UPI,245.7
PAY_04533,ORD_04533,UPI,126.39
PAY_04534,ORD_04534,UPI,171.46
PAY_04535,ORD_04535,UPI,615.45
PAY_04536,ORD_04536,Credit Card,897.87
PAY_04537,ORD_04537,Credit Card,458.56
PAY_04538,ORD_04538,UPI,275.82
PAY_04539,ORD_04539,Credit Card,185.52
PAY_04540,ORD_04540,Credit Card,141.81
PAY_04541,ORD_04541,Credit Card,134.55
PAY_04542,ORD_04542,Debit Card,142.42
PAY_04543,ORD_04543,Debit Card,638.39
PAY_04544,ORD_04544,Credit Card,553.6
PAY_04545,ORD_04545,UPI,288.44
PAY_04546,ORD_04546,UPI,135.85
PAY_04547,ORD_04547,UPI,329.19
PAY_04548,ORD_04548,Credit Card,179.42
PAY_04549,ORD_04549,Cash,126.82
PAY_04550,ORD_04550,UPI,250.39
PAY_04551,ORD_04551,UPI,130.95
PAY_04552,ORD_04552,UPI,125.66
PAY_04553,ORD_04553,UPI,173.85
PAY_04554,ORD_04554,Credit Card,165.77
PAY_04555,ORD_04555,UPI,211.48
PAY_04556,ORD_04556,Cash,184.29
PAY_04557,ORD_04557,Debit Card,119.69
PAY_04558,ORD_04558,UPI,460.32
PAY_04559,ORD_04559,UPI,123.07
PAY_04560,ORD_04560,Cash,133.02
PAY_04561,ORD_04561,Debit Card,180.14
PAY_04562,ORD_04562,Cash,191.98
PAY_04563,ORD_04563,UPI,441.55
PAY_04564,ORD_04564,UPI,231.03
PAY_04565,ORD_04565,Credit Card,279.31
PAY_04566,ORD_04566,Cash,243.21
PAY_04567,ORD_04567,UPI,230.22
PAY_04568,ORD_04568,Debit Card,226.19
PAY_04569,ORD_04569,UPI,109.72
PAY_04570,ORD_04570,UPI,193.42
PAY_04571,ORD_04571,UPI,377.37
PAY_04572,ORD_04572,UPI,1766.07
PAY_04573,ORD_04573,UPI,118.96
PAY_04574,ORD_04574,UPI,245.66
PAY_04575,ORD_04575,Credit Card,157.66
PAY_04576,ORD_04576,Debit Card,614.54
PAY_04577,ORD_04577,UPI,120.0
PAY_04578,ORD_04578,Debit Card,305.65
PAY_04579,ORD_04579,UPI,112.26
PAY_04580,ORD_04580,Credit Card,178.24
PAY_04581,ORD_04581,Credit Card,218.53
PAY_04582,ORD_04582,Debit Card,382.86
PAY_04583,ORD_04583,UPI,123.27
PAY_04584,ORD_04584,UPI,276.51
PAY_04585,ORD_04585,UPI,216.52
PAY_04586,ORD_04586,UPI,253.12
PAY_04587,ORD_04587,UPI,329.98
PAY_04588,ORD_04588,UPI,118.62
PAY_04589,ORD_04589,Credit Card,303.4
PAY_04590,ORD_04590,UPI,160.79
PAY_04591,ORD_04591,UPI,391.37
PAY_04592,ORD_04592,UPI,247.38
PAY_04593,ORD_04593,Cash,188.52
PAY_04594,ORD_04594,UPI,144.35
PAY_04595,ORD_04595,UPI,334.47
PAY_04596,ORD_04596,UPI,412.31
PAY_04597,ORD_04597,UPI,152.45
PAY_04598,ORD_04598,UPI,123.89
PAY_04599,ORD_04599,UPI,282.96
PAY_04600,ORD_04600,UPI,119.93
PAY_04601,ORD_04601,Cash,111.49
PAY_04602,ORD_04602,UPI,123.91
PAY_04603,ORD_04603,UPI,169.52
PAY_04604,ORD_04604,Credit Card,110.77
PAY_04605,ORD_04605,Cash,121.85
PAY_04606,ORD_04606,Cash,112.56
PAY_04607,ORD_04607,UPI,287.21
PAY_04608,ORD_04608,Cash,116.03
PAY_04609,ORD_04609,UPI,173.66
PAY_04610,ORD_04610,Debit Card,566.4
PAY_04611,ORD_04611,UPI,201.78
PAY_04612,ORD_04612,UPI,264.06
PAY_04613,ORD_04613,UPI,129.06
PAY_04614,ORD_04614,UPI,683.2
PAY_04615,ORD_04615,Debit Card,162.33
PAY_04616,ORD_04616,UPI,186.91
PAY_04617,ORD_04617,UPI,446.56
PAY_04618,ORD_04618,UPI,181.96
PAY_04619,ORD_04619,UPI,208.23
PAY_04620,ORD_04620,UPI,170.04
PAY_04621,ORD_04621,UPI,172.1
PAY_04622,ORD_04622,Cash,252.66
PAY_04623,ORD_04623,UPI,279.59
PAY_04624,ORD_04624,Debit Card,148.64
PAY_04625,ORD_04625,Credit Card,127.83
PAY_04626,ORD_04626,UPI,140.37
PAY_04627,ORD_04627,Credit Card,107.54
PAY_04628,ORD_04628,Cash,116.74
PAY_04629,ORD_04629,Credit Card,237.18
PAY_04630,ORD_04630,Credit Card,338.67
PAY_04631,ORD_04631,Credit Card,313.12
PAY_04632,ORD_04632,Debit Card,130.82
PAY_04633,ORD_04633,Credit Card,185.91
PAY_04634,ORD_04634,UPI,121.04
PAY_04635,ORD_04635,UPI,229.86
PAY_04636,ORD_04636,UPI,180.08
PAY_04637,ORD_04637,Credit Card,270.17
PAY_04638,ORD_04638,Credit Card,201.2
PAY_04639,ORD_04639,UPI,122.58
PAY_04640,ORD_04640,Debit Card,129.88
PAY_04641,ORD_04641,UPI,191.37
PAY_04642,ORD_04642,UPI,227.54
PAY_04643,ORD_04643,UPI,111.22
PAY_04644,ORD_04644,Credit Card,116.7
PAY_04645,ORD_04645,UPI,204.65
PAY_04646,ORD_04646,Debit Card,118.72
PAY_04647,ORD_04647,Debit Card,121.83
PAY_04648,ORD_04648,UPI,163.65
PAY_04649,ORD_04649,UPI,168.22
PAY_04650,ORD_04650,UPI,126.8
PAY_04651,ORD_04651,Credit Card,143.36
PAY_04652,ORD_04652,UPI,202.28
PAY_04653,ORD_04653,UPI,136.91
PAY_04654,ORD_04654,UPI,211.63
PAY_04655,ORD_04655,UPI,163.49
PAY_04656,ORD_04656,UPI,207.72
PAY_04657,ORD_04657,Cash,335.75
PAY_04658,ORD_04658,Debit Card,339.54
PAY_04659,ORD_04659,Debit Card,382.11
PAY_04660,ORD_04660,Credit Card,329.13
PAY_04661,ORD_04661,UPI,236.07
PAY_04662,ORD_04662,Debit Card,163.55
PAY_04663,ORD_04663,UPI,187.48
PAY_04664,ORD_04664,Credit Card,140.12
PAY_04665,ORD_04665,UPI,195.41
PAY_04666,ORD_04666,Debit Card,302.7
PAY_04667,ORD_04667,Credit Card,153.58
PAY_04668,ORD_04668,Debit Card,192.99
PAY_04669,ORD_04669,Credit Card,148.92
PAY_04670,ORD_04670,UPI,237.62
PAY_04671,ORD_04671,Cash,157.94
PAY_04672,ORD_04672,Credit Card,146.62
PAY_04673,ORD_04673,UPI,143.68
PAY_04674,ORD_04674,UPI,273.79
PAY_04675,ORD_04675,UPI,207.68
PAY_04676,ORD_04676,UPI,167.91
PAY_04677,ORD_04677,UPI,243.19
PAY_04678,ORD_04678,Cash,168.64
PAY_04679,ORD_04679,UPI,390.89
PAY_04680,ORD_04680,Cash,133.64
PAY_04681,ORD_04681,Debit Card,200.21
PAY_04682,ORD_04682,Debit Card,116.11
PAY_04683,ORD_04683,Debit Card,164.32
PAY_04684,ORD_04684,Credit Card,102.98
PAY_04685,ORD_04685,UPI,300.19
PAY_04686,ORD_04686,Credit Card,325.23
PAY_04687,ORD_04687,UPI,287.77
PAY_04688,ORD_04688,UPI,222.26
PAY_04689,ORD_04689,Debit Card,128.38
PAY_04690,ORD_04690,Credit Card,144.08
PAY_04691,ORD_04691,Debit Card,439.92
PAY_04692,ORD_04692,UPI,444.56
PAY_04693,ORD_04693,Credit Card,216.23
PAY_04694,ORD_04694,Debit Card,150.07
PAY_04695,ORD_04695,UPI,428.38
PAY_04696,ORD_04696,Debit Card,154.7
PAY_04697,ORD_04697,UPI,223.32
PAY_04698,ORD_04698,Debit Card,457.79
PAY_04699,ORD_04699,UPI,127.19
PAY_04700,ORD_04700,Debit Card,309.96
PAY_04701,ORD_04701,UPI,281.14
PAY_04702,ORD_04702,Cash,200.67
PAY_04703,ORD_04703,Debit Card,117.65
PAY_04704,ORD_04704,Credit Card,139.52
PAY_04705,ORD_04705,UPI,257.14
PAY_04706,ORD_04706,Debit Card,119.08
PAY_04707,ORD_04707,Debit Card,233.5
PAY_04708,ORD_04708,UPI,278.5
PAY_04709,ORD_04709,UPI,345.1
PAY_04710,ORD_04710,UPI,119.15
PAY_04711,ORD_04711,UPI,429.74
PAY_04712,ORD_04712,Debit Card,522.12
PAY_04713,ORD_04713,Debit Card,259.79
PAY_04714,ORD_04714,UPI,113.94
PAY_04715,ORD_04715,UPI,180.9
PAY_04716,ORD_04716,UPI,198.38
PAY_04717,ORD_04717,UPI,228.08
PAY_04718,ORD_04718,UPI,197.28
PAY_04719,ORD_04719,UPI,252.48
PAY_04720,ORD_04720,Credit Card,196.13
PAY_04721,ORD_04721,Credit Card,223.86
PAY_04722,ORD_04722,Cash,159.46
PAY_04723,ORD_04723,Debit Card,168.36
PAY_04724,ORD_04724,UPI,151.53
PAY_04725,ORD_04725,Debit Card,593.53
PAY_04726,ORD_04726,UPI,440.98
PAY_04727,ORD_04727,Cash,288.81
PAY_04728,ORD_04728,Credit Card,438.15
PAY_04729,ORD_04729,UPI,305.28
PAY_04730,ORD_04730,UPI,240.5
PAY_04731,ORD_04731,Cash,115.07
PAY_04732,ORD_04732,Debit Card,178.57
PAY_04733,ORD_04733,UPI,171.78
PAY_04734,ORD_04734,UPI,115.67
PAY_04735,ORD_04735,Debit Card,123.27
PAY_04736,ORD_04736,Cash,270.07
PAY_04737,ORD_04737,Cash,247.42
PAY_04738,ORD_04738,Cash,114.05
PAY_04739,ORD_04739,Credit Card,130.16
PAY_04740,ORD_04740,Debit Card,363.98
PAY_04741,ORD_04741,UPI,134.48
PAY_04742,ORD_04742,Debit Card,223.56
PAY_04743,ORD_04743,UPI,192.97
PAY_04744,ORD_04744,Credit Card,269.82
PAY_04745,ORD_04745,UPI,143.88
PAY_04746,ORD_04746,Debit Card,221.74
PAY_04747,ORD_04747,UPI,217.44
PAY_04748,ORD_04748,Cash,227.14
PAY_04749,ORD_04749,UPI,220.66
PAY_04750,ORD_04750,UPI,244.83
PAY_04751,ORD_04751,Debit Card,630.63
PAY_04752,ORD_04752,Credit Card,775.07
PAY_04753,ORD_04753,Cash,139.29
PAY_04754,ORD_04754,Credit Card,121.17
PAY_04755,ORD_04755,Credit Card,296.09
PAY_04756,ORD_04756,Cash,234.37
PAY_04757,ORD_04757,Cash,374.23
PAY_04758,ORD_04758,UPI,245.2
PAY_04759,ORD_04759,UPI,209.53
PAY_04760,ORD_04760,Credit Card,363.21
PAY_04761,ORD_04761,Cash,418.24
PAY_04762,ORD_04762,Credit Card,107.06
PAY_04763,ORD_04763,Debit Card,130.47
PAY_04764,ORD_04764,UPI,187.67
PAY_04765,ORD_04765,Credit Card,210.62
PAY_04766,ORD_04766,UPI,178.86
PAY_04767,ORD_04767,UPI,268.64
PAY_04768,ORD_04768,UPI,348.66
PAY_04769,ORD_04769,UPI,514.08
PAY_04770,ORD_04770,Cash,278.23
PAY_04771,ORD_04771,UPI,133.98
PAY_04772,ORD_04772,Credit Card,197.15
PAY_04773,ORD_04773,UPI,194.57
PAY_04774,ORD_04774,Debit Card,252.74
PAY_04775,ORD_04775,Credit Card,268.08
PAY_04776,ORD_04776,UPI,592.29
PAY_04777,ORD_04777,UPI,168.56
PAY_04778,ORD_04778,UPI,257.15
PAY_04779,ORD_04779,Credit Card,689.79
PAY_04780,ORD_04780,UPI,163.3
PAY_04781,ORD_04781,UPI,217.84
PAY_04782,ORD_04782,UPI,135.96
PAY_04783,ORD_04783,UPI,209.77
PAY_04784,ORD_04784,Credit Card,137.77
PAY_04785,ORD_04785,UPI,381.43
PAY_04786,ORD_04786,Cash,233.07
PAY_04787,ORD_04787,UPI,130.6
PAY_04788,ORD_04788,UPI,320.48
PAY_04789,ORD_04789,UPI,229.82
PAY_04790,ORD_04790,UPI,333.94
PAY_04791,ORD_04791,Debit Card,127.3
PAY_04792,ORD_04792,UPI,252.6
PAY_04793,ORD_04793,UPI,306.74
PAY_04794,ORD_04794,UPI,175.36
PAY_04795,ORD_04795,UPI,120.52
PAY_04796,ORD_04796,Credit Card,204.17
PAY_04797,ORD_04797,UPI,387.09
PAY_04798,ORD_04798,Credit Card,356.21
PAY_04799,ORD_04799,Debit Card,156.9
PAY_04800,ORD_04800,Debit Card,127.26
PAY_04801,ORD_04801,Debit Card,156.05
PAY_04802,ORD_04802,UPI,160.27
PAY_04803,ORD_04803,UPI,250.99
PAY_04804,ORD_04804,Credit Card,186.73
PAY_04805,ORD_04805,UPI,136.66
PAY_04806,ORD_04806,Debit Card,377.48
PAY_04807,ORD_04807,Credit Card,230.21
PAY_04808,ORD_04808,Credit Card,238.82
PAY_04809,ORD_04809,UPI,124.49
PAY_04810,ORD_04810,Credit Card,118.46
PAY_04811,ORD_04811,UPI,124.33
PAY_04812,ORD_04812,UPI,160.72
PAY_04813,ORD_04813,Debit Card,264.28
PAY_04814,ORD_04814,UPI,117.6
PAY_04815,ORD_04815,Credit Card,487.01
PAY_04816,ORD_04816,UPI,234.15
PAY_04817,ORD_04817,UPI,410.61
PAY_04818,ORD_04818,Debit Card,134.65
PAY_04819,ORD_04819,Debit Card,257.98
PAY_04820,ORD_04820,Debit Card,203.93
PAY_04821,ORD_04821,Debit Card,328.74
PAY_04822,ORD_04822,UPI,189.1
PAY_04823,ORD_04823,Debit Card,260.66
PAY_04824,ORD_04824,UPI,353.37
PAY_04825,ORD_04825,UPI,150.01
PAY_04826,ORD_04826,Credit Card,227.43
PAY_04827,ORD_04827,UPI,121.22
PAY_04828,ORD_04828,UPI,276.75
PAY_04829,ORD_04829,UPI,561.52
PAY_04830,ORD_04830,UPI,123.22
PAY_04831,ORD_04831,Debit Card,190.58
PAY_04832,ORD_04832,Credit Card,328.65
PAY_04833,ORD_04833,UPI,210.03
PAY_04834,ORD_04834,Debit Card,224.69
PAY_04835,ORD_04835,Debit Card,167.55
PAY_04836,ORD_04836,UPI,170.13
PAY_04837,ORD_04837,Debit Card,187.87
PAY_04838,ORD_04838,Credit Card,204.98
PAY_04839,ORD_04839,Credit Card,126.09
PAY_04840,ORD_04840,Cash,196.66
PAY_04841,ORD_04841,UPI,459.58
PAY_04842,ORD_04842,Credit Card,160.36
PAY_04843,ORD_04843,UPI,113.09
PAY_04844,ORD_04844,Debit Card,189.69
PAY_04845,ORD_04845,Debit Card,139.08
PAY_04846,ORD_04846,UPI,133.16
PAY_04847,ORD_04847,UPI,221.29
PAY_04848,ORD_04848,Cash,143.54
PAY_04849,ORD_04849,Cash,150.85
PAY_04850,ORD_04850,Cash,238.8
PAY_04851,ORD_04851,Cash,115.79
PAY_04852,ORD_04852,Credit Card,129.64
PAY_04853,ORD_04853,Cash,312.85
PAY_04854,ORD_04854,Debit Card,110.96
PAY_04855,ORD_04855,UPI,122.35
PAY_04856,ORD_04856,Debit Card,112.61
PAY_04857,ORD_04857,Debit Card,161.81
PAY_04858,ORD_04858,UPI,253.73
PAY_04859,ORD_04859,Debit Card,209.96
PAY_04860,ORD_04860,UPI,782.32
PAY_04861,ORD_04861,Debit Card,393.62
PAY_04862,ORD_04862,Debit Card,113.24
PAY_04863,ORD_04863,Cash,114.32
PAY_04864,ORD_04864,UPI,922.15
PAY_04865,ORD_04865,Debit Card,356.1
PAY_04866,ORD_04866,UPI,298.56
PAY_04867,ORD_04867,Debit Card,207.84
PAY_04868,ORD_04868,Credit Card,240.6
PAY_04869,ORD_04869,UPI,104.8
PAY_04870,ORD_04870,UPI,240.24
PAY_04871,ORD_04871,Credit Card,208.61
PAY_04872,ORD_04872,UPI,128.31
PAY_04873,ORD_04873,UPI,155.57
PAY_04874,ORD_04874,Cash,476.6
PAY_04875,ORD_04875,Debit Card,197.41
PAY_04876,ORD_04876,Credit Card,626.29
PAY_04877,ORD_04877,Debit Card,111.52
PAY_04878,ORD_04878,UPI,158.87
PAY_04879,ORD_04879,Credit Card,112.76
PAY_04880,ORD_04880,Debit Card,122.47
PAY_04881,ORD_04881,UPI,129.01
PAY_04882,ORD_04882,UPI,241.31
PAY_04883,ORD_04883,UPI,230.82
PAY_04884,ORD_04884,Cash,156.83
PAY_04885,ORD_04885,Credit Card,114.69
PAY_04886,ORD_04886,UPI,456.59
PAY_04887,ORD_04887,UPI,174.78
PAY_04888,ORD_04888,UPI,117.07
PAY_04889,ORD_04889,Debit Card,239.26
PAY_04890,ORD_04890,Cash,239.92
PAY_04891,ORD_04891,UPI,180.75
PAY_04892,ORD_04892,UPI,215.92
PAY_04893,ORD_04893,UPI,113.24
PAY_04894,ORD_04894,UPI,298.31
PAY_04895,ORD_04895,Credit Card,118.97
PAY_04896,ORD_04896,Debit Card,137.81
PAY_04897,ORD_04897,Debit Card,290.94
