delivery_id,order_id,driver_id,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,tip_amount
DEL_04189,ORD_04189,DRV_0047,9.26,12.0,68.7,30.04
DEL_04190,ORD_04190,DRV_0420,1.08,29.0,59.5,33.15
DEL_04191,ORD_04191,DRV_0315,0.61,14.0,22.1,25.01
DEL_04192,ORD_04192,DRV_0270,2.49,32.0,75.3,7.76
DEL_04193,ORD_04193,DRV_0329,3.6,10.0,56.5,16.83
DEL_04194,ORD_04194,DRV_0470,3.24,40.0,47.6,21.48
DEL_04195,ORD_04195,DRV_0476,3.14,23.0,66.1,21.69
DEL_04196,ORD_04196,DRV_0361,2.55,35.0,73.5,44.31
DEL_04197,ORD_04197,DRV_0270,7.42,12.0,66.9,19.73
DEL_04198,ORD_04198,DRV_0463,4.77,27.0,60.1,26.34
DEL_04199,ORD_04199,DRV_0440,8.32,17.0,65.0,26.29
DEL_04200,ORD_04200,DRV_0485,0.7,38.0,69.1,26.36
DEL_04201,ORD_04201,DRV_0152,3.05,21.0,53.0,37.68
DEL_04202,ORD_04202,DRV_0226,4.51,24.0,84.6,30.71
DEL_04203,ORD_04203,DRV_0248,1.55,31.0,40.5,32.26
DEL_04204,ORD_04204,DRV_0305,3.26,27.0,44.5,54.9
DEL_04205,ORD_04205,DRV_0171,5.52,38.0,94.5,44.58
DEL_04206,ORD_04206,DRV_0237,9.76,29.0,84.1,23.98
DEL_04207,ORD_04207,DRV_0236,9.61,25.0,100.0,15.17
DEL_04208,ORD_04208,DRV_0259,8.84,19.0,79.6,37.04
DEL_04209,ORD_04209,DRV_0279,10.56,29.0,97.5,20.4
DEL_04210,ORD_04210,DRV_0148,0.5,19.0,37.0,24.83
DEL_04211,ORD_04211,DRV_0109,0.98,10.0,40.8,27.32
DEL_04212,ORD_04212,DRV_0143,2.97,24.0,47.2,20.76
DEL_04213,ORD_04213,DRV_0299,1.69,33.0,53.5,33.51
DEL_04214,ORD_04214,DRV_0464,4.88,18.0,56.0,14.31
DEL_04215,ORD_04215,DRV_0071,12.99,27.0,84.0,20.8
DEL_04216,ORD_04216,DRV_0417,0.83,19.0,47.5,27.23
DEL_04217,ORD_04217,DRV_0311,2.63,11.0,54.9,37.23
DEL_04218,ORD_04218,DRV_0126,3.66,29.0,66.2,30.3
DEL_04219,ORD_04219,DRV_0467,1.07,18.0,29.0,31.04
DEL_04220,ORD_04220,DRV_0082,6.42,39.0,72.4,22.13
DEL_04221,ORD_04221,DRV_0041,4.06,36.0,77.1,22.44
DEL_04222,ORD_04222,DRV_0402,2.84,38.0,58.9,23.75
DEL_04223,ORD_04223,DRV_0387,5.29,38.0,83.3,21.93
DEL_04224,ORD_04224,DRV_0259,6.96,36.0,92.9,57.61
DEL_04225,ORD_04225,DRV_0356,4.6,16.0,73.3,61.11
DEL_04226,ORD_04226,DRV_0144,4.72,26.0,58.0,11.72
DEL_04227,ORD_04227,DRV_0171,3.98,12.0,55.1,29.56
DEL_04228,ORD_04228,DRV_0279,4.9,18.0,64.6,22.87
DEL_04229,ORD_04229,DRV_0471,7.96,16.0,68.1,22.14
DEL_04230,ORD_04230,DRV_0143,13.33,16.0,100.2,38.42
DEL_04231,ORD_04231,DRV_0457,16.37,21.0,134.4,23.4
DEL_04232,ORD_04232,DRV_0127,4.74,34.0,59.7,51.72
DEL_04233,ORD_04233,DRV_0058,4.78,34.0,64.6,35.79
DEL_04234,ORD_04234,DRV_0168,8.36,40.0,83.0,32.63
DEL_04235,ORD_04235,DRV_0118,1.99,20.0,46.1,29.48
DEL_04236,ORD_04236,DRV_0166,11.32,23.0,100.7,47.56
DEL_04237,ORD_04237,DRV_0373,4.52,21.0,44.3,33.68
DEL_04238,ORD_04238,DRV_0082,1.45,41.0,66.8,20.98
DEL_04239,ORD_04239,DRV_0358,0.93,41.0,52.7,26.48
DEL_04240,ORD_04240,DRV_0134,2.52,23.0,65.8,25.05
DEL_04241,ORD_04241,DRV_0364,3.01,23.0,79.0,32.47
DEL_04242,ORD_04242,DRV_0485,4.72,41.0,90.8,23.19
DEL_04243,ORD_04243,DRV_0046,8.81,23.0,82.2,20.65
DEL_04244,ORD_04244,DRV_0262,5.5,41.0,69.2,32.01
DEL_04245,ORD_04245,DRV_0469,7.15,17.0,66.4,28.25
DEL_04246,ORD_04246,DRV_0123,6.13,36.0,71.9,21.65
DEL_04247,ORD_04247,DRV_0222,1.39,21.0,42.8,24.06
DEL_04248,ORD_04248,DRV_0092,3.78,29.0,59.6,16.09
DEL_04249,ORD_04249,DRV_0404,1.72,20.0,59.6,10.68
DEL_04250,ORD_04250,DRV_0019,4.06,14.0,51.6,16.3
DEL_04251,ORD_04251,DRV_0270,3.57,35.0,51.7,39.16
DEL_04252,ORD_04252,DRV_0065,3.3,17.0,40.7,20.07
DEL_04253,ORD_04253,DRV_0219,8.6,21.0,72.7,57.88
DEL_04254,ORD_04254,DRV_0500,5.22,23.0,46.5,27.85
DEL_04255,ORD_04255,DRV_0352,10.51,20.0,82.2,15.62
DEL_04256,ORD_04256,DRV_0157,3.11,19.0,57.6,30.36
DEL_04257,ORD_04257,DRV_0415,2.27,30.0,57.1,23.81
DEL_04258,ORD_04258,DRV_0153,1.7,17.0,48.9,29.36
DEL_04259,ORD_04259,DRV_0247,7.43,12.0,69.0,45.45
DEL_04260,ORD_04260,DRV_0199,2.83,18.0,41.5,16.92
DEL_04261,ORD_04261,DRV_0231,3.97,26.0,56.6,23.13
DEL_04262,ORD_04262,DRV_0302,0.7,34.0,58.4,28.09
DEL_04263,ORD_04263,DRV_0436,9.84,12.0,65.8,14.07
DEL_04264,ORD_04264,DRV_0016,7.3,16.0,52.6,8.15
DEL_04265,ORD_04265,DRV_0108,1.45,43.0,53.5,19.78
DEL_04266,ORD_04266,DRV_0395,6.02,35.0,76.8,86.27
DEL_04267,ORD_04267,DRV_0274,4.71,32.0,80.3,25.09
DEL_04268,ORD_04268,DRV_0364,10.13,14.0,84.1,57.34
DEL_04269,ORD_04269,DRV_0184,3.18,22.0,53.9,27.06
DEL_04270,ORD_04270,DRV_0490,4.46,21.0,66.8,9.58
DEL_04271,ORD_04271,DRV_0184,9.52,25.0,69.3,50.22
DEL_04272,ORD_04272,DRV_0441,4.01,26.0,70.1,33.49
DEL_04273,ORD_04273,DRV_0069,4.63,19.0,56.4,23.42
DEL_04274,ORD_04274,DRV_0250,4.82,15.0,67.5,36.02
DEL_04275,ORD_04275,DRV_0376,9.14,25.0,77.2,82.2
DEL_04276,ORD_04276,DRV_0450,2.22,11.0,39.3,27.97
DEL_04277,ORD_04277,DRV_0458,10.24,23.0,101.5,26.8
DEL_04278,ORD_04278,DRV_0218,4.7,27.0,59.1,20.25
DEL_04279,ORD_04279,DRV_0088,16.63,22.0,115.8,77.54
DEL_04280,ORD_04280,DRV_0346,11.59,28.0,84.7,27.89
DEL_04281,ORD_04281,DRV_0272,4.86,28.0,57.8,24.36
DEL_04282,ORD_04282,DRV_0217,4.11,16.0,52.3,27.68
DEL_04283,ORD_04283,DRV_0358,2.77,23.0,63.7,21.47
DEL_04284,ORD_04284,DRV_0390,3.55,26.0,47.8,22.01
DEL_04285,ORD_04285,DRV_0180,1.49,29.0,51.9,27.28
DEL_04286,ORD_04286,DRV_0125,0.52,28.0,39.0,24.2
DEL_04287,ORD_04287,DRV_0376,10.67,22.0,69.3,35.92
DEL_04288,ORD_04288,DRV_0183,5.53,20.0,59.2,17.25
DEL_04289,ORD_04289,DRV_0332,6.35,30.0,79.1,29.24
DEL_04290,ORD_04290,DRV_0329,3.99,24.0,51.1,34.46
DEL_04291,ORD_04291,DRV_0433,3.05,22.0,44.3,18.53
DEL_04292,ORD_04292,DRV_0490,5.94,28.0,85.6,47.06
DEL_04293,ORD_04293,DRV_0200,1.85,33.0,59.3,16.02
DEL_04294,ORD_04294,DRV_0184,12.34,31.0,81.8,23.7
DEL_04295,ORD_04295,DRV_0479,5.15,33.0,74.9,33.81
DEL_04296,ORD_04296,DRV_0297,5.11,27.0,73.8,27.29
DEL_04297,ORD_04297,DRV_0224,7.1,20.0,59.1,32.38
DEL_04298,ORD_04298,DRV_0455,8.42,18.0,61.3,21.07
DEL_04299,ORD_04299,DRV_0480,3.37,20.0,50.8,37.25
DEL_04300,ORD_04300,DRV_0362,1.51,39.0,64.2,15.2
DEL_04301,ORD_04301,DRV_0440,3.19,32.0,55.4,35.95
DEL_04302,ORD_04302,DRV_0377,1.73,33.0,41.1,30.82
DEL_04303,ORD_04303,DRV_0089,4.02,16.0,59.8,13.46
DEL_04304,ORD_04304,DRV_0225,2.41,27.0,55.4,23.05
DEL_04305,ORD_04305,DRV_0499,5.86,21.0,57.0,37.93
DEL_04306,ORD_04306,DRV_0447,1.54,27.0,29.7,7.48
DEL_04307,ORD_04307,DRV_0118,11.31,24.0,80.7,42.82
DEL_04308,ORD_04308,DRV_0156,5.39,9.0,59.7,23.61
DEL_04309,ORD_04309,DRV_0459,5.64,14.0,56.8,18.0
DEL_04310,ORD_04310,DRV_0159,4.61,14.0,62.2,17.13
DEL_04311,ORD_04311,DRV_0183,8.09,31.0,69.2,50.45
DEL_04312,ORD_04312,DRV_0436,4.4,27.0,67.2,15.17
DEL_04313,ORD_04313,DRV_0202,3.74,26.0,80.3,30.08
DEL_04314,ORD_04314,DRV_0066,4.66,27.0,61.3,38.5
DEL_04315,ORD_04315,DRV_0046,4.24,18.0,66.4,27.02
DEL_04316,ORD_04316,DRV_0364,2.71,38.0,67.1,27.62
DEL_04317,ORD_04317,DRV_0260,10.09,22.0,81.0,20.78
DEL_04318,ORD_04318,DRV_0406,4.98,25.0,69.2,5.57
DEL_04319,ORD_04319,DRV_0429,3.85,42.0,81.4,29.71
DEL_04320,ORD_04320,DRV_0244,1.94,12.0,37.2,21.1
DEL_04321,ORD_04321,DRV_0156,0.66,24.0,59.7,38.58
DEL_04322,ORD_04322,DRV_0394,6.83,16.0,64.3,18.1
DEL_04323,ORD_04323,DRV_0450,3.29,31.0,50.0,22.83
DEL_04324,ORD_04324,DRV_0249,2.93,34.0,63.2,32.45
DEL_04325,ORD_04325,DRV_0433,7.51,34.0,67.0,15.6
DEL_04326,ORD_04326,DRV_0095,0.5,28.0,40.0,29.63
DEL_04327,ORD_04327,DRV_0255,0.73,33.0,33.9,80.96
DEL_04328,ORD_04328,DRV_0362,3.04,28.0,56.3,24.27
DEL_04329,ORD_04329,DRV_0471,4.48,10.0,41.2,38.16
DEL_04330,ORD_04330,DRV_0336,2.59,22.0,68.7,24.65
DEL_04331,ORD_04331,DRV_0201,4.07,25.0,44.9,17.8
DEL_04332,ORD_04332,DRV_0307,3.01,27.0,45.6,18.49
DEL_04333,ORD_04333,DRV_0427,4.99,19.0,36.1,17.67
DEL_04334,ORD_04334,DRV_0134,2.23,22.0,45.2,22.08
DEL_04335,ORD_04335,DRV_0377,5.6,22.0,68.6,14.48
DEL_04336,ORD_04336,DRV_0153,1.23,35.0,57.0,21.75
DEL_04337,ORD_04337,DRV_0255,2.93,17.0,47.4,36.65
DEL_04338,ORD_04338,DRV_0260,6.64,18.0,60.9,12.58
DEL_04339,ORD_04339,DRV_0240,11.35,21.0,83.8,15.28
DEL_04340,ORD_04340,DRV_0460,9.1,33.0,103.2,33.4
DEL_04341,ORD_04341,DRV_0152,1.89,33.0,84.1,53.48
DEL_04342,ORD_04342,DRV_0440,4.33,29.0,70.1,18.06
DEL_04343,ORD_04343,DRV_0091,6.64,21.0,78.2,18.66
DEL_04344,ORD_04344,DRV_0240,4.64,11.0,52.2,23.18
DEL_04345,ORD_04345,DRV_0183,1.99,19.0,42.3,12.45
DEL_04346,ORD_04346,DRV_0310,1.64,17.0,61.5,11.72
DEL_04347,ORD_04347,DRV_0259,1.86,29.0,65.3,21.96
DEL_04348,ORD_04348,DRV_0460,10.53,28.0,90.8,41.85
DEL_04349,ORD_04349,DRV_0431,5.55,15.0,41.9,24.87
DEL_04350,ORD_04350,DRV_0500,4.34,30.0,57.6,21.03
DEL_04351,ORD_04351,DRV_0286,7.67,24.0,62.5,39.06
DEL_04352,ORD_04352,DRV_0076,4.6,14.0,63.6,21.58
DEL_04353,ORD_04353,DRV_0297,4.91,28.0,62.7,26.58
DEL_04354,ORD_04354,DRV_0362,3.85,18.0,52.2,10.58
DEL_04355,ORD_04355,DRV_0183,0.94,30.0,40.8,18.94
DEL_04356,ORD_04356,DRV_0059,2.2,31.0,50.0,24.45
DEL_04357,ORD_04357,DRV_0040,3.07,16.0,31.5,41.98
DEL_04358,ORD_04358,DRV_0045,6.74,30.0,79.7,22.98
DEL_04359,ORD_04359,DRV_0406,7.46,14.0,61.5,20.66
DEL_04360,ORD_04360,DRV_0015,1.05,17.0,54.5,47.85
DEL_04361,ORD_04361,DRV_0220,2.59,26.0,59.0,48.48
DEL_04362,ORD_04362,DRV_0273,3.96,10.0,31.0,39.67
DEL_04363,ORD_04363,DRV_0187,1.6,37.0,58.6,21.47
DEL_04364,ORD_04364,DRV_0364,6.46,16.0,48.3,47.56
DEL_04365,ORD_04365,DRV_0496,8.21,13.0,62.2,32.15
DEL_04366,ORD_04366,DRV_0025,18.88,22.0,100.1,19.53
DEL_04367,ORD_04367,DRV_0299,3.8,23.0,43.7,25.3
DEL_04368,ORD_04368,DRV_0192,3.94,29.0,48.4,38.14
DEL_04369,ORD_04369,DRV_0179,9.3,30.0,85.4,26.24
DEL_04370,ORD_04370,DRV_0061,8.57,38.0,83.7,22.8
DEL_04371,ORD_04371,DRV_0429,6.14,26.0,66.8,50.0
DEL_04372,ORD_04372,DRV_0131,2.82,31.0,51.1,20.14
DEL_04373,ORD_04373,DRV_0249,2.67,11.0,28.7,33.34
DEL_04374,ORD_04374,DRV_0164,3.55,13.0,46.9,14.81
DEL_04375,ORD_04375,DRV_0479,4.51,16.0,51.9,14.47
DEL_04376,ORD_04376,DRV_0207,5.49,20.0,68.7,14.37
DEL_04377,ORD_04377,DRV_0238,5.9,15.0,52.7,12.28
DEL_04378,ORD_04378,DRV_0192,4.75,37.0,64.1,18.39
DEL_04379,ORD_04379,DRV_0028,3.13,26.0,49.8,46.21
DEL_04380,ORD_04380,DRV_0107,0.97,32.0,52.1,14.17
DEL_04381,ORD_04381,DRV_0223,6.51,15.0,50.1,34.02
DEL_04382,ORD_04382,DRV_0380,4.54,22.0,70.9,22.45
DEL_04383,ORD_04383,DRV_0429,4.26,12.0,40.9,15.91
DEL_04384,ORD_04384,DRV_0084,3.57,22.0,63.2,27.07
DEL_04385,ORD_04385,DRV_0498,15.27,24.0,107.1,16.31
DEL_04386,ORD_04386,DRV_0237,9.62,25.0,95.7,17.06
DEL_04387,ORD_04387,DRV_0149,6.75,30.0,55.7,14.51
DEL_04388,ORD_04388,DRV_0283,5.7,19.0,48.0,34.73
DEL_04389,ORD_04389,DRV_0339,4.7,30.0,62.7,48.39
DEL_04390,ORD_04390,DRV_0100,2.16,13.0,54.8,27.27
DEL_04391,ORD_04391,DRV_0332,3.26,7.0,36.5,51.74
DEL_04392,ORD_04392,DRV_0035,8.95,15.0,62.5,13.47
DEL_04393,ORD_04393,DRV_0432,4.43,19.0,55.1,60.19
DEL_04394,ORD_04394,DRV_0097,9.77,18.0,79.0,25.93
DEL_04395,ORD_04395,DRV_0356,4.72,9.0,41.2,18.5
DEL_04396,ORD_04396,DRV_0233,0.78,15.0,54.4,19.78
DEL_04397,ORD_04397,DRV_0407,6.56,33.0,69.1,20.97
DEL_04398,ORD_04398,DRV_0448,4.59,24.0,68.2,20.33
DEL_04399,ORD_04399,DRV_0013,16.07,30.0,111.3,29.33
DEL_04400,ORD_04400,DRV_0246,3.82,36.0,84.6,4.23
DEL_04401,ORD_04401,DRV_0414,3.52,22.0,56.8,26.04
DEL_04402,ORD_04402,DRV_0458,3.45,28.0,64.2,35.06
DEL_04403,ORD_04403,DRV_0489,2.92,29.0,62.5,21.81
DEL_04404,ORD_04404,DRV_0404,8.87,34.0,76.5,15.01
DEL_04405,ORD_04405,DRV_0262,20.0,24.0,118.2,37.42
DEL_04406,ORD_04406,DRV_0223,5.0,26.0,66.5,17.78
DEL_04407,ORD_04407,DRV_0403,6.76,28.0,65.8,22.5
DEL_04408,ORD_04408,DRV_0451,3.67,28.0,55.8,31.62
DEL_04409,ORD_04409,DRV_0074,12.66,34.0,117.5,21.77
DEL_04410,ORD_04410,DRV_0266,5.98,15.0,42.9,22.69
DEL_04411,ORD_04411,DRV_0184,3.61,35.0,63.1,21.17
DEL_04412,ORD_04412,DRV_0277,8.62,27.0,82.8,15.7
DEL_04413,ORD_04413,DRV_0383,4.63,15.0,53.9,19.54
DEL_04414,ORD_04414,DRV_0056,0.97,19.0,27.6,23.79
DEL_04415,ORD_04415,DRV_0057,1.97,30.0,43.7,34.88
DEL_04416,ORD_04416,DRV_0386,1.61,23.0,44.0,41.76
DEL_04417,ORD_04417,DRV_0493,9.41,36.0,96.0,29.62
DEL_04418,ORD_04418,DRV_0295,2.77,36.0,62.5,23.0
DEL_04419,ORD_04419,DRV_0061,1.73,18.0,40.8,24.62
DEL_04420,ORD_04420,DRV_0173,5.85,17.0,47.7,23.14
DEL_04421,ORD_04421,DRV_0478,5.5,33.0,79.7,19.27
DEL_04422,ORD_04422,DRV_0110,8.74,24.0,79.3,67.24
DEL_04423,ORD_04423,DRV_0412,10.24,15.0,62.1,13.97
DEL_04424,ORD_04424,DRV_0146,3.85,11.0,49.5,48.25
DEL_04425,ORD_04425,DRV_0014,11.66,30.0,105.5,13.92
DEL_04426,ORD_04426,DRV_0183,9.14,23.0,85.3,44.91
DEL_04427,ORD_04427,DRV_0315,0.95,20.0,45.9,94.36
DEL_04428,ORD_04428,DRV_0365,6.51,15.0,53.1,10.25
DEL_04429,ORD_04429,DRV_0147,2.5,15.0,67.2,27.66
DEL_04430,ORD_04430,DRV_0232,2.31,19.0,36.9,27.12
DEL_04431,ORD_04431,DRV_0484,11.27,12.0,72.4,43.15
DEL_04432,ORD_04432,DRV_0297,8.85,20.0,63.9,30.21
DEL_04433,ORD_04433,DRV_0140,9.46,22.0,64.3,28.49
DEL_04434,ORD_04434,DRV_0148,4.48,24.0,60.6,25.58
DEL_04435,ORD_04435,DRV_0418,1.24,40.0,66.0,35.33
DEL_04436,ORD_04436,DRV_0381,1.32,19.0,62.6,8.61
DEL_04437,ORD_04437,DRV_0036,2.22,15.0,46.0,31.12
DEL_04438,ORD_04438,DRV_0277,9.29,28.0,102.0,19.24
DEL_04439,ORD_04439,DRV_0056,3.45,31.0,69.6,65.0
DEL_04440,ORD_04440,DRV_0467,11.17,21.0,88.9,17.85
DEL_04441,ORD_04441,DRV_0041,2.83,33.0,57.7,40.98
DEL_04442,ORD_04442,DRV_0383,12.87,22.0,87.5,13.58
DEL_04443,ORD_04443,DRV_0169,8.29,37.0,88.1,6.88
DEL_04444,ORD_04444,DRV_0171,2.38,33.0,64.9,25.95
DEL_04445,ORD_04445,DRV_0106,4.83,25.0,62.2,27.11
DEL_04446,ORD_04446,DRV_0227,8.77,19.0,84.3,53.3
DEL_04447,ORD_04447,DRV_0456,5.04,16.0,41.3,14.21
DEL_04448,ORD_04448,DRV_0086,3.49,20.0,46.1,23.6
DEL_04449,ORD_04449,DRV_0491,3.37,18.0,67.5,45.13
DEL_04450,ORD_04450,DRV_0294,2.82,35.0,61.6,31.45
DEL_04451,ORD_04451,DRV_0146,2.74,23.0,64.9,17.97
DEL_04452,ORD_04452,DRV_0264,4.11,35.0,68.2,18.27
DEL_04453,ORD_04453,DRV_0247,2.09,26.0,57.6,16.85
DEL_04454,ORD_04454,DRV_0450,3.25,24.0,47.0,7.76
DEL_04455,ORD_04455,DRV_0148,6.87,39.0,85.3,10.2
DEL_04456,ORD_04456,DRV_0453,2.33,22.0,71.7,27.19
DEL_04457,ORD_04457,DRV_0441,1.87,15.0,47.0,29.11
DEL_04458,ORD_04458,DRV_0362,1.82,31.0,55.0,30.86
DEL_04459,ORD_04459,DRV_0222,3.42,14.0,57.5,47.86
DEL_04460,ORD_04460,DRV_0146,2.0,16.0,34.5,32.7
DEL_04461,ORD_04461,DRV_0108,3.98,31.0,78.7,19.52
DEL_04462,ORD_04462,DRV_0444,5.79,39.0,75.8,24.54
DEL_04463,ORD_04463,DRV_0215,2.7,22.0,45.9,33.37
DEL_04464,ORD_04464,DRV_0245,1.33,17.0,24.4,37.7
DEL_04465,ORD_04465,DRV_0130,10.9,11.0,81.1,29.98
DEL_04466,ORD_04466,DRV_0426,3.88,34.0,61.1,29.98
DEL_04467,ORD_04467,DRV_0064,4.39,33.0,59.7,11.25
DEL_04468,ORD_04468,DRV_0300,7.12,25.0,59.5,14.16
DEL_04469,ORD_04469,DRV_0435,1.82,23.0,36.4,34.01
DEL_04470,ORD_04470,DRV_0357,2.83,9.0,59.5,27.54
DEL_04471,ORD_04471,DRV_0362,4.42,32.0,65.9,13.64
DEL_04472,ORD_04472,DRV_0224,5.7,22.0,69.7,10.95
DEL_04473,ORD_04473,DRV_0065,4.12,21.0,49.4,21.27
DEL_04474,ORD_04474,DRV_0487,4.78,27.0,67.5,31.27
DEL_04475,ORD_04475,DRV_0065,4.13,32.0,59.0,33.84
DEL_04476,ORD_04476,DRV_0374,3.9,29.0,72.3,7.09
DEL_04477,ORD_04477,DRV_0380,0.53,19.0,38.5,12.91
DEL_04478,ORD_04478,DRV_0182,6.12,9.0,53.1,15.52
DEL_04479,ORD_04479,DRV_0497,1.38,18.0,29.8,33.22
DEL_04480,ORD_04480,DRV_0108,12.46,28.0,101.0,44.82
DEL_04481,ORD_04481,DRV_0351,3.17,20.0,51.3,41.52
DEL_04482,ORD_04482,DRV_0423,3.61,27.0,72.0,25.96
DEL_04483,ORD_04483,DRV_0392,4.86,12.0,44.5,20.72
DEL_04484,ORD_04484,DRV_0323,9.52,10.0,60.3,18.38
DEL_04485,ORD_04485,DRV_0111,4.59,30.0,72.8,52.72
DEL_04486,ORD_04486,DRV_0076,1.16,33.0,76.0,14.12
DEL_04487,ORD_04487,DRV_0250,4.0,41.0,81.8,25.7
DEL_04488,ORD_04488,DRV_0241,2.06,18.0,51.5,21.7
DEL_04489,ORD_04489,DRV_0226,2.11,22.0,45.0,24.77
DEL_04490,ORD_04490,DRV_0305,2.22,14.0,48.6,16.65
DEL_04491,ORD_04491,DRV_0473,5.72,31.0,66.7,38.55
DEL_04492,ORD_04492,DRV_0164,6.02,30.0,64.7,33.94
DEL_04493,ORD_04493,DRV_0263,6.88,17.0,49.3,23.1
DEL_04494,ORD_04494,DRV_0015,2.86,25.0,53.0,27.99
DEL_04495,ORD_04495,DRV_0341,4.71,25.0,87.3,16.36
DEL_04496,ORD_04496,DRV_0153,6.33,13.0,65.6,37.61
DEL_04497,ORD_04497,DRV_0496,11.36,9.0,74.5,23.86
DEL_04498,ORD_04498,DRV_0441,1.24,22.0,52.3,70.06
DEL_04499,ORD_04499,DRV_0038,4.74,18.0,50.0,32.17
DEL_04500,ORD_04500,DRV_0037,2.0,16.0,63.4,12.04
DEL_04501,ORD_04501,DRV_0122,5.58,40.0,81.3,24.35
DEL_04502,ORD_04502,DRV_0272,1.49,24.0,57.1,14.36
DEL_04503,ORD_04503,DRV_0257,4.83,28.0,63.8,22.9
DEL_04504,ORD_04504,DRV_0175,2.95,17.0,44.6,26.48
DEL_04505,ORD_04505,DRV_0436,1.17,23.0,45.5,31.51
DEL_04506,ORD_04506,DRV_0293,3.18,28.0,53.4,68.96
DEL_04507,ORD_04507,DRV_0301,3.94,16.0,56.9,18.94
DEL_04508,ORD_04508,DRV_0142,10.09,42.0,107.8,60.37
DEL_04509,ORD_04509,DRV_0441,4.58,35.0,49.3,59.1
DEL_04510,ORD_04510,DRV_0162,2.99,18.0,41.7,29.0
DEL_04511,ORD_04511,DRV_0450,2.06,10.0,36.9,19.78
DEL_04512,ORD_04512,DRV_0415,10.07,23.0,111.8,40.23
DEL_04513,ORD_04513,DRV_0339,3.61,11.0,54.1,17.97
DEL_04514,ORD_04514,DRV_0467,8.53,30.0,64.3,40.29
DEL_04515,ORD_04515,DRV_0428,3.58,35.0,74.2,63.8
DEL_04516,ORD_04516,DRV_0023,3.36,18.0,52.5,35.36
DEL_04517,ORD_04517,DRV_0350,3.89,12.0,48.6,26.17
DEL_04518,ORD_04518,DRV_0337,7.03,18.0,70.3,23.46
DEL_04519,ORD_04519,DRV_0066,3.54,24.0,65.3,12.98
DEL_04520,ORD_04520,DRV_0395,5.36,36.0,75.2,26.45
DEL_04521,ORD_04521,DRV_0433,12.88,20.0,85.9,31.38
DEL_04522,ORD_04522,DRV_0462,2.65,9.0,56.4,20.8
DEL_04523,ORD_04523,DRV_0489,3.67,17.0,44.7,12.98
DEL_04524,ORD_04524,DRV_0058,7.98,20.0,75.5,24.84
DEL_04525,ORD_04525,DRV_0029,7.19,21.0,59.1,18.34
DEL_04526,ORD_04526,DRV_0083,3.76,24.0,73.9,21.64
DEL_04527,ORD_04527,DRV_0476,8.78,15.0,60.8,77.81
DEL_04528,ORD_04528,DRV_0435,3.41,20.0,59.6,16.36
DEL_04529,ORD_04529,DRV_0129,4.96,11.0,63.5,35.84
DEL_04530,ORD_04530,DRV_0133,6.95,12.0,68.3,38.28
DEL_04531,ORD_04531,DRV_0115,12.46,32.0,112.5,33.19
DEL_04532,ORD_04532,DRV_0034,10.4,23.0,100.6,43.95
DEL_04533,ORD_04533,DRV_0125,3.6,23.0,53.6,9.15
DEL_04534,ORD_04534,DRV_0078,7.72,14.0,52.9,26.95
DEL_04535,ORD_04535,DRV_0275,9.01,19.0,86.1,82.52
DEL_04536,ORD_04536,DRV_0344,2.18,31.0,66.3,109.72
DEL_04537,ORD_04537,DRV_0168,6.02,33.0,71.4,30.41
DEL_04538,ORD_04538,DRV_0081,2.8,33.0,68.6,40.01
DEL_04539,ORD_04539,DRV_0450,5.47,29.0,81.6,34.98
DEL_04540,ORD_04540,DRV_0095,8.53,14.0,61.1,24.95
DEL_04541,ORD_04541,DRV_0209,0.82,18.0,42.8,13.37
DEL_04542,ORD_04542,DRV_0448,11.03,32.0,94.6,8.71
DEL_04543,ORD_04543,DRV_0072,10.68,24.0,96.2,46.61
DEL_04544,ORD_04544,DRV_0494,7.89,15.0,77.2,64.07
DEL_04545,ORD_04545,DRV_0145,3.14,32.0,81.2,15.17
DEL_04546,ORD_04546,DRV_0038,10.04,15.0,63.5,28.97
DEL_04547,ORD_04547,DRV_0474,7.03,32.0,73.7,32.95
DEL_04548,ORD_04548,DRV_0171,12.58,21.0,83.2,20.44
DEL_04549,ORD_04549,DRV_0040,3.74,27.0,65.9,26.82
DEL_04550,ORD_04550,DRV_0173,1.35,10.0,46.2,38.11
DEL_04551,ORD_04551,DRV_0424,4.38,26.0,75.3,16.86
DEL_04552,ORD_04552,DRV_0199,5.74,19.0,73.3,9.43
DEL_04553,ORD_04553,DRV_0376,5.35,22.0,85.2,15.9
DEL_04554,ORD_04554,DRV_0344,2.69,42.0,60.9,27.95
DEL_04555,ORD_04555,DRV_0222,4.14,36.0,53.2,33.59
DEL_04556,ORD_04556,DRV_0090,4.02,23.0,46.1,11.04
DEL_04557,ORD_04557,DRV_0286,4.45,28.0,74.4,19.69
DEL_04558,ORD_04558,DRV_0163,7.49,24.0,65.8,42.04
DEL_04559,ORD_04559,DRV_0450,0.71,28.0,51.1,17.52
DEL_04560,ORD_04560,DRV_0428,4.78,22.0,76.6,25.66
DEL_04561,ORD_04561,DRV_0388,5.23,36.0,68.2,28.84
DEL_04562,ORD_04562,DRV_0448,1.72,16.0,61.0,21.19
DEL_04563,ORD_04563,DRV_0133,6.37,9.0,48.0,37.14
DEL_04564,ORD_04564,DRV_0432,5.28,21.0,55.8,20.8
DEL_04565,ORD_04565,DRV_0322,9.93,13.0,66.4,31.77
